tipo_transacao,valor_brl,saldo_anterior_pagador,saldo_posterior_pagador,saldo_anterior_recebedor,saldo_posterior_recebedor,hora_dia,dia_util,horario_noturno,acima_limite_noturno,razao_saldo_residual,proporcao_valor_recebedor,fraude
chave_pix,4657.64,16150.18,11492.54,19364.32,24021.96,17,False,False,False,0.711604,0.193891,0
dados_bancarios,513743.51,604115.21,90371.7,48.9,513792.41,17,False,False,False,0.149593,0.999905,1
chave_pix,471509.33,2922059.89,2450550.56,71404.28,542913.61,20,True,True,True,0.838638,0.868479,0
pix_copia_e_cola,998327.05,2442993.61,1444666.56,4748.64,1003075.69,22,True,True,True,0.591351,0.995266,0
chave_pix,31993.85,187066.12,155072.27,2227.09,34220.94,1,True,True,True,0.82897,0.93492,1
chave_pix,1290619.25,1536289.73,245670.48,111.88,1290731.13,6,False,False,False,0.159912,0.999913,1
chave_pix,69044.19,69113.23418999999,69.04,281.73,69325.92,21,False,True,True,0.000999,0.995936,1
dados_bancarios,703579.6,7001326.88,6297747.28,16767.1,720346.7,23,True,True,True,0.899508,0.976724,0
chave_pix,110336.42,1544622.45,1434286.03,27300.18,137636.6,15,True,False,False,0.928567,0.80165,0
chave_pix,836149.65,2673265.56,1837115.91,9252.64,845402.29,13,True,False,False,0.687218,0.989055,0
chave_pix,1550322.01,1551872.3320099998,1550.32,40120.92,1590442.93,13,True,False,False,0.000999,0.974774,0
chave_pix,635603.54,6388438.36,5752834.82,63360.08,698963.62,22,True,True,True,0.900507,0.909351,0
chave_pix,634385.97,635020.36,634.39,1127.34,635513.31,15,False,False,False,0.000999,0.998226,1
chave_pix,292542.62,1527198.52,1234655.9,26876.64,319419.26,20,True,True,True,0.808445,0.915858,0
chave_pix,136514.51,889832.87,753318.36,24795.44,161309.95,12,True,False,False,0.846584,0.846287,0
chave_pix,99757.45,251140.19,151382.74,23792.57,123550.02,14,True,False,False,0.602782,0.807426,0
chave_pix,2857591.44,4337042.61,1479451.17,451.74,2858043.18,14,True,False,False,0.34112,0.999842,1
chave_pix,434699.93,435134.62992999994,434.7,7244.85,441944.78,11,True,False,False,0.000999,0.983607,0
chave_pix,640014.62,1653069.12,1013054.5,28920.25,668934.87,12,True,False,False,0.612833,0.956767,0
chave_pix,110404.75,299533.02,189128.27,7096.61,117501.36,0,True,True,True,0.63141,0.939604,1
dados_bancarios,205312.71,756674.49,551361.78,22374.28,227686.99,20,True,True,True,0.728664,0.901732,0
chave_pix,66680.6,244963.96,178283.36,655.44,67336.04,23,True,True,True,0.727794,0.990266,1
pix_copia_e_cola,606820.28,1334440.87,727620.59,13839.83,620660.11,12,True,False,False,0.545263,0.977701,0
chave_pix,743821.68,2398977.29,1655155.61,8137.53,751959.21,17,True,False,False,0.689942,0.989178,0
pix_copia_e_cola,905866.97,5908833.54,5002966.57,43699.29,949566.26,10,False,False,False,0.846693,0.95398,0
chave_pix,136404.43,136540.83443,136.4,87077.56,223481.99,15,True,False,False,0.000999,0.61036,0
chave_pix,525988.66,4374745.63,3848756.97,6894.79,532883.45,21,True,True,True,0.879767,0.987061,0
chave_pix,5863.97,5869.83,5.86,26.29,5890.26,3,False,True,True,0.000998,0.995537,1
chave_pix,0.01,0.01001,0.0,8221.69,8221.7,11,True,False,False,0.0,1e-06,0
dados_bancarios,24033.92,38457.1,14423.18,54502.62,78536.54,18,True,False,False,0.375046,0.306022,0
pix_copia_e_cola,506818.22,1709754.0,1202935.78,64440.33,571258.55,15,False,False,False,0.703572,0.887196,0
chave_pix,1246908.74,4453322.29,3206413.55,15635.66,1262544.4,15,True,False,False,0.720005,0.987616,0
chave_pix,485199.43,2404557.5,1919358.07,3312.77,488512.2,19,False,False,False,0.798217,0.993219,0
pix_copia_e_cola,864908.6,3036422.01,2171513.41,131655.96,996564.56,12,True,False,False,0.715155,0.86789,0
pix_copia_e_cola,1512510.1,2521296.5,1008786.4,586.59,1513096.69,13,False,False,False,0.400106,0.999612,1
chave_pix,0.01,0.01001,0.0,32989.4,32989.41,18,False,False,False,0.0,0.0,0
dados_bancarios,0.01,0.01001,0.0,105956.23,105956.24,14,True,False,False,0.0,0.0,0
chave_pix,53654.01,138164.06,84510.05,18516.38,72170.39,16,True,False,False,0.611664,0.743435,0
chave_pix,965829.32,4178021.76,3212192.44,16417.31,982246.63,16,True,False,False,0.768831,0.983286,0
chave_pix,319974.69,511935.72,191961.03,3409.47,323384.16,13,True,False,False,0.374971,0.989457,1
pix_copia_e_cola,46888.61,1655549.95,1608661.34,88769.53,135658.14,13,False,False,False,0.971678,0.345638,0
dados_bancarios,1938478.26,5414429.91,3475951.65,10326.08,1948804.34,11,False,False,False,0.641979,0.994701,0
chave_pix,387400.02,3169622.33,2782222.31,19224.1,406624.12,16,False,False,False,0.877777,0.952723,0
chave_pix,467949.73,11034955.64,10567005.91,5954.73,473904.46,20,True,True,True,0.957594,0.987435,0
pix_copia_e_cola,1391052.37,4873844.21,3482791.84,50909.39,1441961.76,13,True,False,False,0.714588,0.964694,0
dados_bancarios,298949.81,299248.75980999996,298.95,383.67,299333.48,7,True,False,False,0.000999,0.998718,1
chave_pix,1196530.47,10246924.94,9050394.47,84794.1,1281324.57,15,False,False,False,0.88323,0.933823,0
chave_pix,1719311.39,25605754.49,23886443.1,22025.38,1741336.77,20,True,True,True,0.932854,0.987351,0
pix_copia_e_cola,320950.84,7069904.81,6748953.97,83286.7,404237.54,8,True,False,False,0.954603,0.793966,0
chave_pix,782754.92,1590086.32,807331.4,17130.49,799885.41,20,False,True,True,0.507728,0.978584,0
chave_pix,2150415.49,14764790.58,12614375.09,13305.28,2163720.77,10,False,False,False,0.854355,0.993851,0
dados_bancarios,604867.15,7070051.02,6465183.87,14733.5,619600.65,12,True,False,False,0.914447,0.976221,0
chave_pix,270926.57,1522678.94,1251752.37,16343.89,287270.46,14,False,False,False,0.822072,0.943106,0
pix_copia_e_cola,461536.63,2523852.95,2062316.32,176667.77,638204.4,22,True,True,True,0.81713,0.72318,0
dados_bancarios,120738.87,155154.42,34415.55,17964.43,138703.3,14,True,False,False,0.221815,0.870483,0
pix_copia_e_cola,404460.6,404865.0605999999,404.46,17444.24,421904.84,5,False,True,True,0.000999,0.958654,1
chave_pix,202659.08,692287.28,489628.2,10610.97,213270.05,22,False,True,True,0.707262,0.950246,0
dados_bancarios,346096.06,466205.48,120109.42,22016.35,368112.41,16,False,False,False,0.257632,0.940191,0
chave_pix,3424092.39,3427516.48,3424.09,307.28,3424399.67,10,False,False,False,0.000999,0.99991,1
chave_pix,463265.8,2193834.29,1730568.49,38147.78,501413.58,16,False,False,False,0.788833,0.92392,0
chave_pix,124251.88,608981.33,484729.45,14534.47,138786.35,10,True,False,False,0.795968,0.895274,0
chave_pix,20657.84,20678.497839999996,20.66,54100.82,74758.66,13,True,False,False,0.000999,0.276327,0
dados_bancarios,1230246.38,11714698.73,10484452.35,25246.9,1255493.28,13,False,False,False,0.894983,0.979891,0
chave_pix,757199.67,7178357.99,6421158.32,52675.92,809875.59,22,False,True,True,0.894516,0.934958,0
chave_pix,139500.14,279294.68,139794.54,8793.56,148293.7,16,True,False,False,0.500527,0.940702,0
dados_bancarios,1249592.94,5578755.07,4329162.13,29185.08,1278778.02,14,True,False,False,0.776009,0.977177,0
chave_pix,3952459.38,16858509.09,12906049.71,24332.28,3976791.66,14,False,False,False,0.765551,0.993881,0
dados_bancarios,879874.3,1891423.5,1011549.2,39850.92,919725.22,11,True,False,False,0.534808,0.956671,0
chave_pix,2985156.2,3967408.21,982252.01,17.02,2985173.22,16,False,False,False,0.24758,0.999994,1
chave_pix,214547.18,214761.72717999996,214.55,17554.69,232101.87,17,True,False,False,0.000999,0.924366,0
chave_pix,347494.05,524276.42,176782.37,6759.27,354253.32,18,False,False,False,0.337193,0.98092,0
dados_bancarios,14847561.72,52971066.83,38123505.11,13657.62,14861219.34,16,False,False,False,0.719704,0.999081,0
dados_bancarios,244576.78,244821.35677999997,244.58,18900.49,263477.27,21,False,True,True,0.000999,0.928265,0
chave_pix,168722.68,2217197.25,2048474.57,21121.64,189844.32,19,True,False,False,0.923903,0.888742,0
chave_pix,0.01,417901.98,417901.97,95352.7,95352.71,14,True,False,False,1.0,0.0,0
chave_pix,743563.23,3775480.2,3031916.97,43425.18,786988.41,14,False,False,False,0.803055,0.944821,0
chave_pix,1258817.06,4430249.87,3171432.81,16379.85,1275196.91,16,True,False,False,0.715859,0.987155,0
chave_pix,3803.91,23714.75,19910.84,26010.31,29814.22,20,True,True,True,0.839597,0.127587,0
pix_copia_e_cola,362983.55,3518227.37,3155243.82,5461.96,368445.51,12,False,False,False,0.896828,0.985176,0
dados_bancarios,297465.74,369667.76,72202.02,292.74,297758.48,23,True,True,True,0.195316,0.999017,1
chave_pix,1057046.71,3301053.21,2244006.5,41067.69,1098114.4,10,True,False,False,0.679785,0.962602,0
chave_pix,472147.17,4533534.03,4061386.86,25234.8,497381.97,17,True,False,False,0.895854,0.949265,0
dados_bancarios,489514.32,490003.83,489.51,1128.36,490642.68,3,False,True,True,0.000999,0.9977,1
chave_pix,274147.05,2103203.56,1829056.51,17675.94,291822.99,8,True,False,False,0.869653,0.939429,0
chave_pix,446923.76,693434.14,246510.38,348.03,447271.79,23,True,True,True,0.355492,0.999222,1
pix_copia_e_cola,5220279.27,5302122.33,81843.06,3391.55,5223670.82,12,True,False,False,0.015436,0.999351,1
chave_pix,686240.18,4480324.31,3794084.13,14986.5,701226.68,16,False,False,False,0.846832,0.978628,0
chave_pix,3430495.39,3534775.25,104279.86,145354.68,3575850.07,13,False,False,False,0.029501,0.959351,0
chave_pix,137214.53,292589.59,155375.06,16299.17,153513.7,19,False,False,False,0.531034,0.893826,0
dados_bancarios,146032.29,1247678.04,1101645.75,40078.14,186110.43,17,True,False,False,0.882957,0.784654,0
chave_pix,108829.97,108938.79997,108.83,40154.15,148984.12,21,True,True,True,0.000999,0.73048,0
chave_pix,2656973.04,2659630.01,2656.97,2985.41,2659958.45,5,True,True,True,0.000999,0.998878,1
chave_pix,257670.84,910817.69,653146.85,13867.49,271538.33,10,False,False,False,0.717099,0.94893,0
chave_pix,1739860.48,26319031.67,24579171.19,24748.85,1764609.33,11,False,False,False,0.933893,0.985975,0
chave_pix,361191.7,2145456.2,1784264.5,19184.76,380376.46,15,True,False,False,0.831648,0.949564,0
pix_copia_e_cola,564029.93,5674677.01,5110647.08,49580.29,613610.22,20,True,True,True,0.900606,0.919199,0
dados_bancarios,361957.78,2327880.75,1965922.97,45351.91,407309.69,20,True,True,True,0.844512,0.888655,0
chave_pix,780698.17,3766572.94,2985874.77,13323.72,794021.89,13,True,False,False,0.79273,0.98322,0
chave_pix,1582752.39,6800701.37,5217948.98,47219.23,1629971.62,13,True,False,False,0.767266,0.971031,0
chave_pix,185519.61,185705.12960999997,185.52,9438.51,194958.12,9,True,False,False,0.000999,0.951587,0
chave_pix,103368.58,157708.08,54339.5,1301.85,104670.43,1,True,True,True,0.344557,0.987562,1
chave_pix,76835.39,377793.34,300957.95,19292.9,96128.29,14,False,False,False,0.796621,0.7993,0
pix_copia_e_cola,216517.93,1073732.89,857214.96,58877.41,275395.34,9,True,False,False,0.79835,0.786208,0
chave_pix,180599.7,268452.56,87852.86,76279.46,256879.16,7,True,False,False,0.327257,0.703053,0
chave_pix,1257101.36,4842391.68,3585290.32,36392.37,1293493.73,20,False,True,True,0.740397,0.971865,0
chave_pix,2597803.51,9436397.12,6838593.61,56614.47,2654417.98,16,True,False,False,0.724704,0.978672,0
chave_pix,177693.66,1141514.48,963820.82,88887.46,266581.12,18,True,False,False,0.844335,0.666565,0
dados_bancarios,157438.98,780165.49,622726.51,27430.02,184869.0,9,False,False,False,0.798198,0.851625,0
chave_pix,645353.99,4586144.43,3940790.44,11211.69,656565.68,15,False,False,False,0.859282,0.982924,0
chave_pix,807544.55,5754785.61,4947241.06,9857.79,817402.34,14,False,False,False,0.859674,0.98794,0
dados_bancarios,387251.8,2382699.68,1995447.88,48733.02,435984.82,0,False,True,True,0.837474,0.888223,0
chave_pix,287858.91,1583110.12,1295251.21,12124.99,299983.9,19,True,False,False,0.818169,0.959581,0
chave_pix,850919.13,3852125.1,3001205.97,21039.68,871958.81,19,False,False,False,0.779104,0.975871,0
dados_bancarios,607075.68,931621.47,324545.79,36983.21,644058.89,15,True,False,False,0.348367,0.942578,0
chave_pix,455145.04,2044439.82,1589294.78,141717.86,596862.9,21,True,True,True,0.777374,0.762562,0
dados_bancarios,0.01,365644.01,365644.0,78.08,78.09,17,True,False,False,1.0,0.000128,1
chave_pix,222231.4,455912.27,233680.87,12110.91,234342.31,20,False,True,True,0.512557,0.94832,0
chave_pix,349094.23,1519047.91,1169953.68,30186.88,379281.11,19,True,False,False,0.770189,0.92041,0
dados_bancarios,1668338.89,2339819.62,671480.73,35.97,1668374.86,14,True,False,False,0.28698,0.999978,1
chave_pix,627312.2,1928544.87,1301232.67,12913.12,640225.32,18,True,False,False,0.674723,0.97983,0
chave_pix,407310.87,407718.1808699999,407.31,35700.8,443011.67,16,False,False,False,0.000999,0.919413,0
chave_pix,2137941.89,35786250.79,33648308.9,12312.78,2150254.67,10,True,False,False,0.940258,0.994274,0
chave_pix,66247.2,169485.49,103238.29,11873.27,78120.47,12,True,False,False,0.609128,0.848013,0
dados_bancarios,2003428.11,4528887.32,2525459.21,19973.88,2023401.99,22,False,True,True,0.557633,0.990129,0
pix_copia_e_cola,1055038.31,1056093.34831,1055.04,56103.65,1111141.96,21,False,True,True,0.000999,0.949508,0
chave_pix,0.01,0.01001,0.0,20899.09,20899.1,18,True,False,False,0.0,0.0,0
chave_pix,2224464.34,5954477.16,3730012.82,391210.03,2615674.37,20,False,True,True,0.626422,0.850436,0
chave_pix,742391.25,3865447.44,3123056.19,15729.59,758120.84,17,False,False,False,0.807942,0.979252,0
chave_pix,76795.58,617409.34,540613.76,6888.57,83684.15,17,True,False,False,0.875616,0.917684,0
chave_pix,1800690.3,1802490.9903,1800.69,939.51,1801629.81,13,True,False,False,0.000999,0.999479,1
pix_copia_e_cola,519518.11,4048746.02,3529227.91,13334.58,532852.69,11,False,False,False,0.871684,0.974975,0
pix_copia_e_cola,279714.08,707107.87,427393.79,10138.93,289853.01,15,True,False,False,0.604425,0.96502,0
chave_pix,516956.73,1410325.41,893368.68,15903.25,532859.98,20,False,True,True,0.633449,0.970155,0
pix_copia_e_cola,612086.01,8880265.09,8268179.08,13933.3,626019.31,14,True,False,False,0.931073,0.977743,0
chave_pix,619296.89,2356937.02,1737640.13,104697.28,723994.17,13,True,False,False,0.737245,0.855389,0
chave_pix,0.01,83838.89,83838.88,51847.17,51847.18,12,True,False,False,1.0,0.0,0
chave_pix,1581752.93,6235200.16,4653447.23,39893.18,1621646.11,10,True,False,False,0.746319,0.9754,0
chave_pix,352921.76,2301755.63,1948833.87,29380.33,382302.09,19,True,False,False,0.846673,0.923149,0
chave_pix,206595.16,1392009.52,1185414.36,38401.48,244996.64,10,True,False,False,0.851585,0.843257,0
dados_bancarios,327773.15,328100.92,327.77,47.52,327820.67,4,True,True,True,0.000999,0.999855,1
chave_pix,273399.24,778147.21,504747.97,113349.87,386749.11,16,True,False,False,0.648654,0.706916,0
chave_pix,763786.13,5919291.4,5155505.27,16856.05,780642.18,10,True,False,False,0.870967,0.978407,0
pix_copia_e_cola,878586.82,14875305.33,13996718.51,10970.13,889556.95,7,False,False,False,0.940937,0.987668,0
chave_pix,66944.3,1011847.75,944903.45,93620.34,160564.64,19,True,False,False,0.93384,0.416931,0
pix_copia_e_cola,244858.64,1961229.98,1716371.34,20483.56,265342.2,18,True,False,False,0.87515,0.922803,0
chave_pix,984619.69,3618832.38,2634212.69,17754.67,1002374.36,14,False,False,False,0.727918,0.982287,0
chave_pix,518517.23,3931699.44,3413182.21,17736.93,536254.16,15,False,False,False,0.868119,0.966924,0
chave_pix,213965.89,1123120.82,909154.93,8671.68,222637.57,21,False,True,True,0.80949,0.96105,0
chave_pix,2000914.83,2240081.4,239166.57,24791.03,2025705.86,13,False,False,False,0.106767,0.987762,0
chave_pix,1774580.58,10651469.46,8876888.88,16093.46,1790674.04,11,True,False,False,0.833396,0.991013,0
dados_bancarios,1244418.22,2509216.1,1264797.88,20161.65,1264579.87,12,True,False,False,0.504061,0.984057,0
chave_pix,589878.36,2136951.2,1547072.84,9963.33,599841.69,18,True,False,False,0.723963,0.98339,0
chave_pix,4324560.32,59629650.84,55305090.52,14873.56,4339433.88,21,True,True,True,0.927476,0.996572,0
chave_pix,7492.9,496930.4,489437.5,0.01,7492.91,15,True,False,False,0.984922,0.999999,1
chave_pix,127801.87,416001.53,288199.66,139907.41,267709.28,23,False,True,True,0.692785,0.477391,0
chave_pix,1581837.49,6640656.61,5058819.12,39922.32,1621759.81,11,True,False,False,0.761795,0.975383,0
chave_pix,3335577.95,39899290.29,36563712.34,12655.33,3348233.28,11,False,False,False,0.9164,0.99622,0
pix_copia_e_cola,0.01,236765.83,236765.82,20864.43,20864.44,10,False,False,False,1.0,0.0,0
dados_bancarios,255054.38,255309.43437999996,255.05,8804.48,263858.86,12,False,False,False,0.000999,0.966632,0
chave_pix,3817696.15,9833593.6,6015897.45,59302.93,3876999.08,9,True,False,False,0.61177,0.984704,0
dados_bancarios,0.01,1275699.12,1275699.11,20259.98,20259.99,7,False,False,False,1.0,0.0,0
dados_bancarios,373543.06,3440241.89,3066698.83,97076.58,470619.64,15,True,False,False,0.89142,0.793726,0
chave_pix,0.01,1098179.01,1098179.0,52923.72,52923.73,20,True,True,False,1.0,0.0,0
chave_pix,70811.73,645023.86,574212.13,51919.03,122730.76,17,True,False,False,0.890218,0.576968,0
dados_bancarios,831725.76,905036.59,73310.83,561.8,832287.56,6,True,False,False,0.081003,0.999325,1
chave_pix,944934.39,2860625.36,1915690.97,31249.09,976183.48,10,True,False,False,0.669676,0.967989,0
dados_bancarios,31574.65,34227.02,2652.37,279.26,31853.91,16,True,False,False,0.077493,0.991233,1
pix_copia_e_cola,323242.93,1721506.46,1398263.53,2652.77,325895.7,20,True,True,True,0.812233,0.99186,0
chave_pix,176806.42,1019224.69,842418.27,2736.61,179543.03,19,True,False,False,0.826529,0.984758,0
chave_pix,0.01,128050.23,128050.22,614.08,614.09,15,True,False,False,1.0,1.6e-05,1
chave_pix,317470.77,1399415.57,1081944.8,4652.74,322123.51,19,True,False,False,0.77314,0.985556,0
chave_pix,380550.61,3501704.96,3121154.35,96348.04,476898.65,15,True,False,False,0.891324,0.79797,0
chave_pix,264937.26,1424833.53,1159896.27,19581.48,284518.74,13,False,False,False,0.814057,0.931177,0
chave_pix,456088.42,1971852.96,1515764.54,24884.53,480972.95,10,True,False,False,0.768701,0.948262,0
pix_copia_e_cola,601668.78,3399530.52,2797861.74,65186.24,666855.02,0,True,True,True,0.823014,0.902248,0
chave_pix,241581.51,2341366.07,2099784.56,9338.57,250920.08,18,False,False,False,0.89682,0.962783,0
dados_bancarios,151465.09,711713.46,560248.37,5774.34,157239.43,13,True,False,False,0.787182,0.963277,0
chave_pix,0.01,1223724.21,1223724.2,13880.39,13880.4,14,False,False,False,1.0,1e-06,0
dados_bancarios,6061401.88,6067463.28188,6061.4,179.7,6061581.58,0,False,True,True,0.000999,0.99997,1
chave_pix,0.01,1230983.32,1230983.31,19560.42,19560.43,15,False,False,False,1.0,1e-06,0
dados_bancarios,77278.9,194240.35,116961.45,3506.76,80785.66,8,True,False,False,0.602148,0.956592,1
chave_pix,1891592.45,5947540.52,4055948.07,13561.16,1905153.61,14,False,False,False,0.681954,0.992882,0
pix_copia_e_cola,192646.11,601971.67,409325.56,806.87,193452.98,14,True,False,False,0.679975,0.995829,1
chave_pix,266394.13,769017.96,502623.83,18668.25,285062.38,19,True,False,False,0.653592,0.934512,0
chave_pix,416868.25,417285.11824999994,416.87,444.54,417312.79,0,False,True,True,0.000999,0.998935,1
chave_pix,3281790.29,51676699.22,48394908.93,38584.1,3320374.39,8,False,False,False,0.936494,0.98838,0
chave_pix,553157.01,4849676.59,4296519.58,67436.93,620593.94,23,True,True,True,0.885939,0.891335,0
chave_pix,961240.81,4338878.86,3377638.05,22801.68,984042.49,21,False,True,True,0.778459,0.976829,0
chave_pix,1910141.99,2210753.32,300611.33,274.62,1910416.61,8,False,False,False,0.135977,0.999856,1
